text,label,raw_label,true_label,true_name,pred_label,pred_name,prob_0_负向,prob_1_正向
回锅肉肉给的多但超级干所以不好吃，送餐不给餐具,0,0,0,负向,1,正向,0.49084410071372986,0.5091559290885925
"味道还可以,大酱汤汤多料少,土豆比较多水果沙拉还不错",0,0,0,负向,1,正向,0.25741103291511536,0.742588996887207
商家真的很在意备注留言，米饭给的很多，不要辣椒一点辣椒都没放。小黄鱼也没给炸干。就是觉得这次油不太好,1,1,1,正向,0,负向,0.8782105445861816,0.12178944796323776
除了粉之外，其他的配菜有点老,0,0,0,负向,1,正向,0.4054757356643677,0.5945242643356323
这个鸡排就看不到鸡肉了，量足还行吧,0,0,0,负向,1,正向,0.41645583510398865,0.583544135093689
"没有想象中好吃,没味道,可能,鱼香好吃点",0,1,0,负向,1,正向,0.16301371157169342,0.8369863033294678
比蜗牛还慢，送到的时候粥都撒了,0,0,0,负向,1,正向,0.48534828424453735,0.5146517157554626
包装牛逼，送餐速度……咳咳……,0,0,0,负向,1,正向,0.49533551931381226,0.5046644806861877
送餐速度很快，但南瓜粥馊了还送！,0,0,0,负向,1,正向,0.026777395978569984,0.9732226729393005
距离饭店就200米的路程，点了个外卖，晚到40分钟。,0,0,0,负向,1,正向,0.41457173228263855,0.5854282379150391
速度很快，就是蔬菜沙拉没有酱，也没有筷子和勺,0,0,0,负向,1,正向,0.30786600708961487,0.6921340823173523
2小时到的，不过快递小哥挺辛苦的,0,0,0,负向,1,正向,0.2642752528190613,0.7357247471809387
下雨送的晚了点，煎饼口感不太好了,0,0,0,负向,1,正向,0.4905451834201813,0.5094548463821411
我点的一个扁豆焖面套餐，还单点了一个奶茶，还有一个煎饼，结果只给我了一杯奶茶，套餐的可乐没给我，客服电话还老打不通，送餐师傅也不容易，算了，习惯好评。希望店家能在网页上留下送餐师傅的电话好即时联系。,1,1,1,正向,0,负向,0.869990348815918,0.13000960648059845
很棒，除了自己和老妈做的，也就他家的饭菜让我觉得可口了,1,1,1,正向,0,负向,0.5777624845504761,0.4222375154495239
什锦蘑菇有些腻，饭量挺大的…,1,1,1,正向,0,负向,0.6345723271369934,0.3654276728630066
