text,label,raw_label,true_label,true_name,pred_label,pred_name,prob_0_负向,prob_1_正向
回锅肉肉给的多但超级干所以不好吃，送餐不给餐具,0,0,0,负向,1,正向,0.3166891932487488,0.6833108067512512
"味道还可以,大酱汤汤多料少,土豆比较多水果沙拉还不错",0,0,0,负向,1,正向,0.2647736370563507,0.7352263927459717
商家真的很在意备注留言，米饭给的很多，不要辣椒一点辣椒都没放。小黄鱼也没给炸干。就是觉得这次油不太好,1,1,1,正向,0,负向,0.692459762096405,0.30754023790359497
除了粉之外，其他的配菜有点老,0,0,0,负向,1,正向,0.4720167815685272,0.5279832482337952
锅包肉和地三鲜都好难吃，酱骨还可以！,0,0,0,负向,1,正向,0.49126118421554565,0.5087387561798096
"没有想象中好吃,没味道,可能,鱼香好吃点",0,1,0,负向,1,正向,0.28163036704063416,0.7183696031570435
少一份南瓜粥,0,0,0,负向,1,正向,0.4620974361896515,0.5379025936126709
包装牛逼，送餐速度……咳咳……,0,0,0,负向,1,正向,0.31260475516319275,0.6873952746391296
送餐速度很快，但南瓜粥馊了还送！,0,0,0,负向,1,正向,0.06326134502887726,0.9367386698722839
速度很快，就是蔬菜沙拉没有酱，也没有筷子和勺,0,0,0,负向,1,正向,0.4639512598514557,0.5360487699508667
有史以来最好吃的卷饼！我决定明天再点一份！不然对不起这卷饼啦！耶！,1,1,1,正向,0,负向,0.7881307005882263,0.2118692249059677
2小时到的，不过快递小哥挺辛苦的,0,0,0,负向,1,正向,0.3640612065792084,0.6359387040138245
我点的一个扁豆焖面套餐，还单点了一个奶茶，还有一个煎饼，结果只给我了一杯奶茶，套餐的可乐没给我，客服电话还老打不通，送餐师傅也不容易，算了，习惯好评。希望店家能在网页上留下送餐师傅的电话好即时联系。,1,1,1,正向,0,负向,0.8062229752540588,0.19377703964710236
以后送外卖的没到就先打电话让人等半天的我都打一星,0,0,0,负向,1,正向,0.46876487135887146,0.5312351584434509
很棒，除了自己和老妈做的，也就他家的饭菜让我觉得可口了,1,1,1,正向,0,负向,0.7623851895332336,0.23761482536792755
什锦蘑菇有些腻，饭量挺大的…,1,1,1,正向,0,负向,0.5571141839027405,0.4428858160972595
肉里夹着一根头发！整盆都黑乎乎的让人看着不敢吃！就是一大盆黑色！打商家电话提示空号……太无语了！,0,0,0,负向,1,正向,0.4424007833003998,0.5575991868972778
"香锅味道与川成元味道相差甚远,无餐具,包装袋也不是川成园的！！",0,0,0,负向,1,正向,0.3129372000694275,0.6870627999305725
粥很稀，卷饼厚，内容少，等待时间太漫长，服务态度还不错,0,0,0,负向,1,正向,0.12253677099943161,0.8774632215499878
味道很好，分量好像比在店吃的少。,0,0,0,负向,1,正向,0.06276082992553711,0.9372391104698181
第一次点餐，太惊艳了，在这种雾霾天，下单之后20分钟就送到了，还没品尝，直接全给五星好评，外卖小哥辛苦了，你们要注意身体哦，么么哒,1,1,1,正向,0,负向,0.7790846228599548,0.22091540694236755
送餐及时，可以说很快！大冷的天儿还能保证食物温度真的很感谢配餐小哥儿，更好的是服务还周到,1,1,1,正向,0,负向,0.5841566324234009,0.4158433675765991
紫苏黄瓜油大了点。烧椒皮蛋醋多了辣椒吃起来发酸,1,1,1,正向,0,负向,0.746163010597229,0.2538369297981262
简直太好吃，不过我弄了一裤子油TAT皮蛋瘦肉粥棒棒哒！,1,1,1,正向,0,负向,0.6275118589401245,0.3724881410598755
"菜很便宜,也很实惠,个人认为以后不会再定了",0,0,0,负向,1,正向,0.3262171745300293,0.6737828254699707
用的是地沟油做的东西，越吃越恶心，在去订的就是个傻B,0,0,0,负向,1,正向,0.48248323798179626,0.5175167322158813
金手勺店内的菜不错来着，为什么外卖的这么差，都没我做的好吃，真的不想再评价！,0,0,0,负向,1,正向,0.4479699432849884,0.5520299673080444
还不错，就是时间太长了，催单两次，菜味道还不错,0,0,0,负向,1,正向,0.07694657891988754,0.9230534434318542
酸辣土豆丝为何放那么多生姜！,0,0,0,负向,1,正向,0.43720054626464844,0.5627994537353516
