text,label,raw_label,true_label,true_name,pred_label,pred_name,prob_0_负向,prob_1_正向
宫爆鸡丁真的很一般、溜肝尖油放的超多！外卖服务超级坑人、前一秒说满30减8、后一秒又说网络系统显示错误、百度外卖、这次真的很坑人举动、反正下次不再光顾这家店了……,0,0,0,负向,1,正向,0.356313019990921,0.6436870098114014
"味道还可以,大酱汤汤多料少,土豆比较多水果沙拉还不错",0,0,0,负向,1,正向,0.3561460077762604,0.6438539624214172
商家真的很在意备注留言，米饭给的很多，不要辣椒一点辣椒都没放。小黄鱼也没给炸干。就是觉得这次油不太好,1,1,1,正向,0,负向,0.9744098782539368,0.02559012547135353
太烂了，太无语了,0,0,0,负向,1,正向,0.4327344298362732,0.567265510559082
除了粉之外，其他的配菜有点老,0,0,0,负向,1,正向,0.2985321581363678,0.7014678120613098
这个鸡排就看不到鸡肉了，量足还行吧,0,0,0,负向,1,正向,0.34620967507362366,0.653790295124054
"没有想象中好吃,没味道,可能,鱼香好吃点",0,1,0,负向,1,正向,0.1930534988641739,0.8069464564323425
送餐速度很快，但南瓜粥馊了还送！,0,0,0,负向,1,正向,0.060193296521902084,0.9398066401481628
距离饭店就200米的路程，点了个外卖，晚到40分钟。,0,0,0,负向,1,正向,0.386904776096344,0.613095223903656
速度很快，就是蔬菜沙拉没有酱，也没有筷子和勺,0,0,0,负向,1,正向,0.08833654969930649,0.9116634130477905
2小时到的，不过快递小哥挺辛苦的,0,0,0,负向,1,正向,0.15626734495162964,0.8437326550483704
下雨送的晚了点，煎饼口感不太好了,0,0,0,负向,1,正向,0.3217717707157135,0.6782281994819641
我点的一个扁豆焖面套餐，还单点了一个奶茶，还有一个煎饼，结果只给我了一杯奶茶，套餐的可乐没给我，客服电话还老打不通，送餐师傅也不容易，算了，习惯好评。希望店家能在网页上留下送餐师傅的电话好即时联系。,1,1,1,正向,0,负向,0.8812161684036255,0.11878376454114914
什锦蘑菇有些腻，饭量挺大的…,1,1,1,正向,0,负向,0.6194229125976562,0.38057708740234375
"香锅味道与川成元味道相差甚远,无餐具,包装袋也不是川成园的！！",0,0,0,负向,1,正向,0.4230497479438782,0.576950192451477
味道很好，分量好像比在店吃的少。,0,0,0,负向,1,正向,0.24612164497375488,0.7538783550262451
紫苏黄瓜油大了点。烧椒皮蛋醋多了辣椒吃起来发酸,1,1,1,正向,0,负向,0.70794278383255,0.29205718636512756
还不错，就是时间太长了，催单两次，菜味道还不错,0,0,0,负向,1,正向,0.11274198442697525,0.8872580528259277
酸辣土豆丝为何放那么多生姜！,0,0,0,负向,1,正向,0.3948482871055603,0.6051517128944397
说得再好也是虚的，只有自己吃了才知道。,1,1,1,正向,0,负向,0.9720637798309326,0.027936207130551338
肘子肉的很好，素的基本没有菜，只放了酱。送货速度还可以。不到一小时就到了。,1,1,1,正向,0,负向,0.9679273366928101,0.03207265958189964
昨天送的肉丝的大,0,0,0,负向,1,正向,0.1292809247970581,0.8707191348075867
东西挺好，有点儿辣有点儿咸。送餐速度慢哭了。。。。。。,0,0,0,负向,1,正向,0.29856380820274353,0.7014362215995789
