text,label,raw_label,true_label,true_name,pred_label,pred_name,prob_0_负向,prob_1_正向
商家真的很在意备注留言，米饭给的很多，不要辣椒一点辣椒都没放。小黄鱼也没给炸干。就是觉得这次油不太好,1,1,1,正向,0,负向,0.8823206424713135,0.11767938733100891
除了粉之外，其他的配菜有点老,0,0,0,负向,1,正向,0.36956843733787537,0.6304315328598022
"没有想象中好吃,没味道,可能,鱼香好吃点",0,1,0,负向,1,正向,0.19481396675109863,0.8051859736442566
少一份南瓜粥,0,0,0,负向,1,正向,0.4832029342651367,0.5167970061302185
还行吧，份量挺大，就是煎饼里的油条都蔫了。整个煎饼被挤成了一坨…,0,0,0,负向,1,正向,0.4689055383205414,0.5310944318771362
送餐速度很快，但南瓜粥馊了还送！,0,0,0,负向,1,正向,0.10904961079359055,0.8909503817558289
2小时到的，不过快递小哥挺辛苦的,0,0,0,负向,1,正向,0.35968437790870667,0.6403156518936157
我点的一个扁豆焖面套餐，还单点了一个奶茶，还有一个煎饼，结果只给我了一杯奶茶，套餐的可乐没给我，客服电话还老打不通，送餐师傅也不容易，算了，习惯好评。希望店家能在网页上留下送餐师傅的电话好即时联系。,1,1,1,正向,0,负向,0.9160374999046326,0.08396252244710922
粥有些腥，饼有点腻,1,1,1,正向,0,负向,0.5467437505722046,0.4532562792301178
很棒，除了自己和老妈做的，也就他家的饭菜让我觉得可口了,1,1,1,正向,0,负向,0.7957748174667358,0.2042251080274582
什锦蘑菇有些腻，饭量挺大的…,1,1,1,正向,0,负向,0.7531700730323792,0.24682995676994324
肉里夹着一根头发！整盆都黑乎乎的让人看着不敢吃！就是一大盆黑色！打商家电话提示空号……太无语了！,0,0,0,负向,1,正向,0.40151798725128174,0.598482072353363
"香锅味道与川成元味道相差甚远,无餐具,包装袋也不是川成园的！！",0,0,0,负向,1,正向,0.3498308062553406,0.6501691937446594
味道很好，分量好像比在店吃的少。,0,0,0,负向,1,正向,0.20579922199249268,0.7942008376121521
第一次点餐，太惊艳了，在这种雾霾天，下单之后20分钟就送到了，还没品尝，直接全给五星好评，外卖小哥辛苦了，你们要注意身体哦，么么哒,1,1,1,正向,0,负向,0.8171618580818176,0.1828380823135376
