text,label,raw_label,true_label,true_name,pred_label,pred_name,prob_0_负向,prob_1_正向
"味道还可以,大酱汤汤多料少,土豆比较多水果沙拉还不错",0,0,0,负向,1,正向,0.4561915695667267,0.5438084006309509
商家真的很在意备注留言，米饭给的很多，不要辣椒一点辣椒都没放。小黄鱼也没给炸干。就是觉得这次油不太好,1,1,1,正向,0,负向,0.8448421359062195,0.1551579087972641
除了粉之外，其他的配菜有点老,0,0,0,负向,1,正向,0.3619595468044281,0.6380404233932495
"没有想象中好吃,没味道,可能,鱼香好吃点",0,1,0,负向,1,正向,0.20923350751399994,0.7907665371894836
少一份南瓜粥,0,0,0,负向,1,正向,0.47916892170906067,0.5208311080932617
红烧鲫鱼简直无法直视，32块钱两条小小鱼，还没鱼缸里的锦鲤大呢，鱼肉非常少，薄薄的一层，鱼刺超级多，不说了，满满都是泪…,0,0,0,负向,1,正向,0.4762868881225586,0.5237131714820862
还行吧，份量挺大，就是煎饼里的油条都蔫了。整个煎饼被挤成了一坨…,0,0,0,负向,1,正向,0.4714941084384918,0.5285059213638306
包装牛逼，送餐速度……咳咳……,0,0,0,负向,1,正向,0.46531370282173157,0.534686267375946
送餐速度很快，但南瓜粥馊了还送！,0,0,0,负向,1,正向,0.11569312959909439,0.8843068480491638
2小时到的，不过快递小哥挺辛苦的,0,0,0,负向,1,正向,0.3971562087535858,0.6028438210487366
我点的一个扁豆焖面套餐，还单点了一个奶茶，还有一个煎饼，结果只给我了一杯奶茶，套餐的可乐没给我，客服电话还老打不通，送餐师傅也不容易，算了，习惯好评。希望店家能在网页上留下送餐师傅的电话好即时联系。,1,1,1,正向,0,负向,0.9051198363304138,0.09488017112016678
粥有些腥，饼有点腻,1,1,1,正向,0,负向,0.5279640555381775,0.4720359444618225
很棒，除了自己和老妈做的，也就他家的饭菜让我觉得可口了,1,1,1,正向,0,负向,0.8030436038970947,0.19695639610290527
什锦蘑菇有些腻，饭量挺大的…,1,1,1,正向,0,负向,0.6838671565055847,0.3161328434944153
肉里夹着一根头发！整盆都黑乎乎的让人看着不敢吃！就是一大盆黑色！打商家电话提示空号……太无语了！,0,0,0,负向,1,正向,0.3538739085197449,0.6461260914802551
"香锅味道与川成元味道相差甚远,无餐具,包装袋也不是川成园的！！",0,0,0,负向,1,正向,0.33266693353652954,0.6673330664634705
味道很好，分量好像比在店吃的少。,0,0,0,负向,1,正向,0.1839998960494995,0.8160000443458557
第一次点餐，太惊艳了，在这种雾霾天，下单之后20分钟就送到了，还没品尝，直接全给五星好评，外卖小哥辛苦了，你们要注意身体哦，么么哒,1,1,1,正向,0,负向,0.6605042219161987,0.33949577808380127
送餐及时，可以说很快！大冷的天儿还能保证食物温度真的很感谢配餐小哥儿，更好的是服务还周到,1,1,1,正向,0,负向,0.5070266723632812,0.49297335743904114
紫苏黄瓜油大了点。烧椒皮蛋醋多了辣椒吃起来发酸,1,1,1,正向,0,负向,0.7224715352058411,0.27752846479415894
跟图差别很大,0,0,0,负向,1,正向,0.45436522364616394,0.5456347465515137
金手勺店内的菜不错来着，为什么外卖的这么差，都没我做的好吃，真的不想再评价！,0,0,0,负向,1,正向,0.48603519797325134,0.5139647722244263
还不错，就是时间太长了，催单两次，菜味道还不错,0,0,0,负向,1,正向,0.17483282089233398,0.825167179107666
酸辣土豆丝为何放那么多生姜！,0,0,0,负向,1,正向,0.41362181305885315,0.5863782167434692
不好吃，酸,0,0,0,负向,1,正向,0.4879387617111206,0.5120612382888794
说得再好也是虚的，只有自己吃了才知道。,1,1,1,正向,0,负向,0.9126739501953125,0.08732610195875168
肘子肉的很好，素的基本没有菜，只放了酱。送货速度还可以。不到一小时就到了。,1,1,1,正向,0,负向,0.7959414124488831,0.20405854284763336
昨天送的肉丝的大,0,0,0,负向,1,正向,0.4173600673675537,0.5826398730278015
东西挺好，有点儿辣有点儿咸。送餐速度慢哭了。。。。。。,0,0,0,负向,1,正向,0.45534974336624146,0.5446501970291138
"味道就那样把,盖浇饭挺难吃的",0,0,0,负向,1,正向,0.36933472752571106,0.6306653022766113
饭和丸子是热的，大酱汤冰凉，外卖小哥挺好,0,0,0,负向,1,正向,0.4706307053565979,0.5293692946434021
不到半个小时就送到了，超快,1,1,1,正向,0,负向,0.5904628038406372,0.4095372259616852
"肉卷吃的我有点腻,个人口味的问题吧,皮蛋瘦肉粥不错",1,1,1,正向,0,负向,0.6784013509750366,0.3215985894203186
煲仔饭一如既往的好吃，但是鸡煲味道一般!,0,0,0,负向,1,正向,0.28167954087257385,0.7183204293251038
没有店里的好吃,0,0,0,负向,1,正向,0.3770124316215515,0.6229875087738037
还好吧。饼的口味差点儿,1,1,1,正向,0,负向,0.6734612584114075,0.32653868198394775
热饮也有大杯就好了，中杯不够喝的,1,1,1,正向,0,负向,0.5574837923049927,0.44251617789268494
速度很快，但是鴨脖口味你確定給我拿對了？！,0,0,0,负向,1,正向,0.4949429929256439,0.5050569176673889
口味一般，价格便宜，饭菜分装，包装很好，送的及时，性价比高。,0,0,0,负向,1,正向,0.3572342097759247,0.6427658200263977
味道还不错，包装也不错，套餐有皮蛋瘦肉粥和老醋花生，但是送餐时间实在是有点不能忍。。。望改进,0,0,0,负向,1,正向,0.4908120930194855,0.5091878771781921
送货人员服务很好，只是点的菜品一般,0,0,0,负向,1,正向,0.14541983604431152,0.8545801043510437
"东西好吃,送餐超级慢,送来都快死了,昨天挺快的今天慢的要死。。。",1,1,1,正向,0,负向,0.6466387510299683,0.3533612787723541
煎饼不适合外卖，时间稍长就软塌了，,1,1,1,正向,0,负向,0.7014600038528442,0.2985399663448334
没有放辣椒，吃着不是很爽,1,1,1,正向,0,负向,0.7036213874816895,0.29637855291366577
味道一般为什么没有酱……,1,1,1,正向,0,负向,0.923294186592102,0.07670579105615616
卷很好吃，雞腿就沒什麼入味了，推薦到店裡面吃吧，送餐太慢了，如果是生意太好配送有困難，建議之後取消配送服務，別送了。,0,0,0,负向,1,正向,0.31537002325057983,0.6846299767494202
酱太多了，口味太重,1,1,1,正向,0,负向,0.6056274771690369,0.39437249302864075
外卖员不进园区,0,0,0,负向,1,正向,0.46571141481399536,0.5342885851860046
送外卖的小哥不认路啊，等的有点久啊,1,1,1,正向,0,负向,0.5490756630897522,0.450924277305603
很喜欢，一周已经喝了四次了。最爱手榨柠檬绿,1,1,1,正向,0,负向,0.7742372155189514,0.22576281428337097
很快，而且送了番茄酱和纸巾,1,1,1,正向,0,负向,0.5302160382270813,0.4697839617729187
第一次用感觉太差了，比在店里吃少了一半的量,0,0,0,负向,1,正向,0.4278441369533539,0.5721558332443237
今天送餐小哥说第一次上班，本来挺生气的，后来也慢慢消去了，人家也一直赔礼道歉的，也就无所谓了，下午收到公司短信，说由于餐未按时送到，退我50%订单款作为补偿，心头顿时感觉暖暖哒，现如今只有这样的服务才能吸引人哈，但是想到那个第一天上班的送餐小哥，也挺不容易哒！,0,0,0,负向,1,正向,0.2750074565410614,0.724992573261261
傻x外卖，送餐速度跟sh1t一样,0,0,0,负向,1,正向,0.40114760398864746,0.5988523960113525
"你家不看备注的吗？我说了装两个袋,帮别人买的,还用一个袋,我怎么拿啊",1,1,1,正向,0,负向,0.9003047943115234,0.09969515353441238
鸡肉有点腥,0,0,0,负向,1,正向,0.4816014766693115,0.5183984637260437
包装挺好，土豆肉丝卷饼中的肉丝都是肥的，不好吃，土豆丝也一般,0,0,0,负向,1,正向,0.29751598834991455,0.7024840116500854
