text,label,raw_label,true_label,true_name,pred_label,pred_name,prob_0_负向,prob_1_正向
"味道还可以,大酱汤汤多料少,土豆比较多水果沙拉还不错",0,0,0,负向,1,正向,0.35202473402023315,0.6479753255844116
商家真的很在意备注留言，米饭给的很多，不要辣椒一点辣椒都没放。小黄鱼也没给炸干。就是觉得这次油不太好,1,1,1,正向,0,负向,0.9419641494750977,0.05803590640425682
点的抹茶星冰乐，系统自动变成别的。客服沟通无效，自己出现bug居然无法更改,0,0,0,负向,1,正向,0.26686185598373413,0.7331381440162659
备注写明要热饮，还送来加冰的！,0,0,0,负向,1,正向,0.3595617711544037,0.6404381990432739
蛋花汤都馊了很恶心，土豆丝少的可怜,0,0,0,负向,1,正向,0.48647117614746094,0.5135288834571838
宫保鸡丁吃着一般，不太好吃，下次换别的口味！,0,0,0,负向,1,正向,0.3479709029197693,0.6520290970802307
送货速度很快，味道一般。,0,0,0,负向,1,正向,0.13310757279396057,0.8668924570083618
青菜太老，煮的时间太长连菜花都煮飞了！还是不要外送的好。,0,0,0,负向,1,正向,0.24523910880088806,0.7547608613967896
豆子特别硬，压根看不见肉,0,0,0,负向,1,正向,0.2099410593509674,0.7900589108467102
除了粉之外，其他的配菜有点老,0,0,0,负向,1,正向,0.33012154698371887,0.6698784828186035
速度太慢，味道还行。,0,0,0,负向,1,正向,0.48748579621315,0.5125141739845276
1点下单，3点送到，百度外卖改名叫饿死了得了，客服态度恶劣,0,0,0,负向,1,正向,0.48469576239585876,0.5153042674064636
"没有想象中好吃,没味道,可能,鱼香好吃点",0,1,0,负向,1,正向,0.29403752088546753,0.7059625387191772
比蜗牛还慢，送到的时候粥都撒了,0,0,0,负向,1,正向,0.37738898396492004,0.6226110458374023
包装牛逼，送餐速度……咳咳……,0,0,0,负向,1,正向,0.3531671166419983,0.6468329429626465
送餐速度很快，但南瓜粥馊了还送！,0,0,0,负向,1,正向,0.11806361377239227,0.8819364309310913
速度很快，就是蔬菜沙拉没有酱，也没有筷子和勺,0,0,0,负向,1,正向,0.2590348422527313,0.7409651279449463
2小时到的，不过快递小哥挺辛苦的,0,0,0,负向,1,正向,0.36925679445266724,0.6307432055473328
太油了，这哪里是牛肉汤,0,0,0,负向,1,正向,0.47914600372314453,0.5208539962768555
我点的一个扁豆焖面套餐，还单点了一个奶茶，还有一个煎饼，结果只给我了一杯奶茶，套餐的可乐没给我，客服电话还老打不通，送餐师傅也不容易，算了，习惯好评。希望店家能在网页上留下送餐师傅的电话好即时联系。,1,1,1,正向,0,负向,0.5473557710647583,0.4526442885398865
师傅很辛苦啊，找了一个小时才找到地儿，结果已经到下午了，吃不了了。辛苦师傅了,1,1,1,正向,0,负向,0.6658918857574463,0.3341081142425537
粥有些腥，饼有点腻,1,1,1,正向,0,负向,0.6202303767204285,0.37976962327957153
薯条皮了，奶酪棒没味道,0,1,0,负向,1,正向,0.34242674708366394,0.6575732231140137
量少，不怎么好吃，太干了,0,0,0,负向,1,正向,0.4547185003757477,0.5452815294265747
很棒，除了自己和老妈做的，也就他家的饭菜让我觉得可口了,1,1,1,正向,0,负向,0.8650318384170532,0.13496822118759155
什锦蘑菇有些腻，饭量挺大的…,1,1,1,正向,0,负向,0.8131048679351807,0.18689510226249695
肉里夹着一根头发！整盆都黑乎乎的让人看着不敢吃！就是一大盆黑色！打商家电话提示空号……太无语了！,0,0,0,负向,1,正向,0.3089805245399475,0.6910195350646973
"香锅味道与川成元味道相差甚远,无餐具,包装袋也不是川成园的！！",0,0,0,负向,1,正向,0.22612223029136658,0.7738777995109558
粥很稀，卷饼厚，内容少，等待时间太漫长，服务态度还不错,0,0,0,负向,1,正向,0.1100473627448082,0.8899526000022888
