text,label,raw_label,true_label,true_name,pred_label,pred_name,prob_0_负向,prob_1_正向
宫爆鸡丁真的很一般、溜肝尖油放的超多！外卖服务超级坑人、前一秒说满30减8、后一秒又说网络系统显示错误、百度外卖、这次真的很坑人举动、反正下次不再光顾这家店了……,0,0,0,负向,1,正向,0.4883303940296173,0.5116695761680603
"味道还可以,大酱汤汤多料少,土豆比较多水果沙拉还不错",0,0,0,负向,1,正向,0.3412395417690277,0.6587604284286499
商家真的很在意备注留言，米饭给的很多，不要辣椒一点辣椒都没放。小黄鱼也没给炸干。就是觉得这次油不太好,1,1,1,正向,0,负向,0.9625776410102844,0.03742239624261856
太烂了，太无语了,0,0,0,负向,1,正向,0.4929969012737274,0.5070030689239502
除了粉之外，其他的配菜有点老,0,0,0,负向,1,正向,0.44404134154319763,0.5559585690498352
这个鸡排就看不到鸡肉了，量足还行吧,0,0,0,负向,1,正向,0.3888308107852936,0.611169159412384
"没有想象中好吃,没味道,可能,鱼香好吃点",0,1,0,负向,1,正向,0.2592844069004059,0.7407156229019165
还行吧，份量挺大，就是煎饼里的油条都蔫了。整个煎饼被挤成了一坨…,0,0,0,负向,1,正向,0.45810776948928833,0.5418921709060669
包装牛逼，送餐速度……咳咳……,0,0,0,负向,1,正向,0.4203629791736603,0.5796370506286621
送餐速度很快，但南瓜粥馊了还送！,0,0,0,负向,1,正向,0.03172774985432625,0.9682722091674805
距离饭店就200米的路程，点了个外卖，晚到40分钟。,0,0,0,负向,1,正向,0.4936603605747223,0.5063396096229553
速度很快，就是蔬菜沙拉没有酱，也没有筷子和勺,0,0,0,负向,1,正向,0.1609601229429245,0.8390398621559143
2小时到的，不过快递小哥挺辛苦的,0,0,0,负向,1,正向,0.16015197336673737,0.8398480415344238
下雨送的晚了点，煎饼口感不太好了,0,0,0,负向,1,正向,0.40807676315307617,0.5919232368469238
我点的一个扁豆焖面套餐，还单点了一个奶茶，还有一个煎饼，结果只给我了一杯奶茶，套餐的可乐没给我，客服电话还老打不通，送餐师傅也不容易，算了，习惯好评。希望店家能在网页上留下送餐师傅的电话好即时联系。,1,1,1,正向,0,负向,0.8954111933708191,0.10458877682685852
什锦蘑菇有些腻，饭量挺大的…,1,1,1,正向,0,负向,0.5664138197898865,0.43358615040779114
"香锅味道与川成元味道相差甚远,无餐具,包装袋也不是川成园的！！",0,0,0,负向,1,正向,0.3340579569339752,0.6659420132637024
味道很好，分量好像比在店吃的少。,0,0,0,负向,1,正向,0.3119429647922516,0.688057005405426
紫苏黄瓜油大了点。烧椒皮蛋醋多了辣椒吃起来发酸,1,1,1,正向,0,负向,0.694523811340332,0.30547618865966797
跟图差别很大,0,0,0,负向,1,正向,0.48288244009017944,0.5171175003051758
还不错，就是时间太长了，催单两次，菜味道还不错,0,0,0,负向,1,正向,0.11999864131212234,0.8800013661384583
酸辣土豆丝为何放那么多生姜！,0,0,0,负向,1,正向,0.36557018756866455,0.6344298124313354
说得再好也是虚的，只有自己吃了才知道。,1,1,1,正向,0,负向,0.965813934803009,0.03418601304292679
肘子肉的很好，素的基本没有菜，只放了酱。送货速度还可以。不到一小时就到了。,1,1,1,正向,0,负向,0.9586127400398254,0.04138731583952904
昨天送的肉丝的大,0,0,0,负向,1,正向,0.15500926971435547,0.8449907302856445
东西挺好，有点儿辣有点儿咸。送餐速度慢哭了。。。。。。,0,0,0,负向,1,正向,0.4085434675216675,0.5914565324783325
饭和丸子是热的，大酱汤冰凉，外卖小哥挺好,0,0,0,负向,1,正向,0.16892912983894348,0.8310708403587341
不到半个小时就送到了，超快,1,1,1,正向,0,负向,0.6114325523376465,0.38856735825538635
煲仔饭一如既往的好吃，但是鸡煲味道一般!,0,0,0,负向,1,正向,0.29438167810440063,0.7056183218955994
没有店里的好吃,0,0,0,负向,1,正向,0.48557376861572266,0.5144261717796326
热饮也有大杯就好了，中杯不够喝的,1,1,1,正向,0,负向,0.6353506445884705,0.3646494150161743
"东西好吃,送餐超级慢,送来都快死了,昨天挺快的今天慢的要死。。。",1,1,1,正向,0,负向,0.8455332517623901,0.15446671843528748
煎饼不适合外卖，时间稍长就软塌了，,1,1,1,正向,0,负向,0.7194187641143799,0.28058117628097534
没有放辣椒，吃着不是很爽,1,1,1,正向,0,负向,0.8843673467636108,0.11563272029161453
味道一般为什么没有酱……,1,1,1,正向,0,负向,0.975774884223938,0.024225132539868355
味道一般，但是服务和饭菜质量很好！,1,1,1,正向,0,负向,0.7878317832946777,0.21216823160648346
酱太多了，口味太重,1,1,1,正向,0,负向,0.7931559681892395,0.2068440169095993
外卖员不进园区,0,0,0,负向,1,正向,0.45606085658073425,0.5439391136169434
送外卖的小哥不认路啊，等的有点久啊,1,1,1,正向,0,负向,0.5893834829330444,0.41061654686927795
"你家不看备注的吗？我说了装两个袋,帮别人买的,还用一个袋,我怎么拿啊",1,1,1,正向,0,负向,0.9845501780509949,0.015449847094714642
总体很好，不过满百送的可乐呢？怎么没见到？,1,1,1,正向,0,负向,0.6639622449874878,0.33603769540786743
包装挺好，土豆肉丝卷饼中的肉丝都是肥的，不好吃，土豆丝也一般,0,0,0,负向,1,正向,0.40079841017723083,0.5992016196250916
送餐不是一般的快，简直神速,1,1,1,正向,0,负向,0.8341155052185059,0.16588443517684937
不说别的这次速度满分，希望加大量吧。,1,1,1,正向,0,负向,0.6615326404571533,0.33846744894981384
送餐小伙子可贴心了，还帮我妈把垃圾随手带下楼了，超级赞！,1,1,1,正向,0,负向,0.9376120567321777,0.06238788366317749
服务态度极差！,0,0,0,负向,1,正向,0.4342290759086609,0.5657709240913391
稍微有点咸了,0,0,0,负向,1,正向,0.15873144567012787,0.8412685394287109
还行，就是速度好慢，一个多小时,1,1,1,正向,0,负向,0.7685312032699585,0.2314688265323639
饭菜做的不错，送餐速度有些慢，要是能快些就好了,0,0,0,负向,1,正向,0.3982212245464325,0.6017788052558899
估计是太远，不过味道倒是令人惊喜啊,1,1,1,正向,0,负向,0.6111496090888977,0.3888503313064575
排骨豆角沾卷子超乎想象的好吃！大晚上吃了一份根本停不下来！排骨很新鲜，量很大。,1,1,1,正向,0,负向,0.8126073479652405,0.1873926967382431
速度很快，送了蘸酱，但是上次电话订餐没有送。孩子喜欢吃马盏糕和小笼包,1,1,1,正向,0,负向,0.5993432998657227,0.40065670013427734
送达晚了些，但是送了一瓶饮料，心情舒缓了些，好评,1,1,1,正向,0,负向,0.9133222103118896,0.08667775243520737
牛蛙就三块.真的,0,0,0,负向,1,正向,0.41202032566070557,0.5879796743392944
还好，就是送的有点慢，饼都没有嚼劲了。,1,1,1,正向,0,负向,0.8012200593948364,0.19877995550632477
别的都很好，就是汤洒了。。。,0,0,0,负向,1,正向,0.06484892219305038,0.9351510405540466
牛肉的筋太多，味道还行，不过价格摆在这里，挺公道的了,0,0,0,负向,1,正向,0.43896782398223877,0.561032235622406
梅菜好多，海带味道怪怪的,0,0,0,负向,1,正向,0.44003257155418396,0.5599673986434937
下雨天送的有点晚了，饿了吃饭很香,0,0,0,负向,1,正向,0.2870316803455353,0.7129682898521423
扣肉好吃，红烧鱼块刺多味道也不好吃。,0,0,0,负向,1,正向,0.4592418968677521,0.5407580733299255
还可以，家常味道。下饭,1,1,1,正向,0,负向,0.572655200958252,0.4273448586463928
河粉量很大，配汤略咸,0,0,0,负向,1,正向,0.30642974376678467,0.6935702562332153
维生素冒牌货配送还好,0,0,0,负向,1,正向,0.41899433732032776,0.5810056328773499
送错了，送成盖饭了。。,0,0,0,负向,1,正向,0.4721442461013794,0.5278557538986206
每次都棒哒哒的！超赞！,1,1,1,正向,0,负向,0.5153495073318481,0.48465052247047424
肥牛有点硬,0,0,0,负向,1,正向,0.22358137369155884,0.7764186263084412
味道不错，多放蔬菜会更好吃，但是突然发现里面有一条头发，有点那种感觉，你懂的，以后多注意点，做饭的人把帽子带好，千万别再发生这样的事,0,0,0,负向,1,正向,0.14007103443145752,0.8599289655685425
3个小时……,1,1,1,正向,0,负向,0.9024297595024109,0.09757024794816971
"包装很漂亮,可惜味道偏甜不合口味",1,1,1,正向,0,负向,0.6805137395858765,0.31948623061180115
大盘鸡没面,0,0,0,负向,1,正向,0.41591838002204895,0.5840815901756287
饺子很不错，就是送餐的太慢了，下次希望百度能快一点,0,0,0,负向,1,正向,0.33224114775657654,0.6677588224411011
"有点凉了,煎饼不热乎就好吃了,不过能在这雨夹雪的夜晚在屋里等待晚餐也是很爽的一件事儿",1,1,1,正向,0,负向,0.8086439371109009,0.19135601818561554
味道一般。没有想象的好吃。,1,1,1,正向,0,负向,0.9008380174636841,0.0991620421409607
盖子盖不好，送来的时候都洒了，咖啡品质越做越差。谢谢师傅大冷天的配送。这家星巴克店都对不起师傅这么辛苦的跑腿儿。,0,0,0,负向,1,正向,0.2015025019645691,0.7984975576400757
排骨饭油腻的很,0,0,0,负向,1,正向,0.21236290037631989,0.7876371145248413
"为何没有发票,为何不开发票",1,1,1,正向,0,负向,0.9793431758880615,0.020656798034906387
还行，豆腐脑味道不行,1,1,1,正向,0,负向,0.7353752851486206,0.2646247148513794
味道还不错，就是菜品制作下一步就订单完成可以评价。。有点。。,0,0,0,负向,1,正向,0.1605691909790039,0.8394307494163513
快递员挺好，速度挺快,0,0,0,负向,1,正向,0.037511978298425674,0.962488055229187
蟑螂还成对儿的啊,0,0,0,负向,1,正向,0.2953994572162628,0.7046005725860596
不错，服务很好,0,0,0,负向,1,正向,0.009707743301987648,0.9902922511100769
感谢送餐员大下雨就来,0,0,0,负向,1,正向,0.062124647200107574,0.9378752708435059
为什么圣代没有勺子？,1,1,1,正向,0,负向,0.9732542634010315,0.026745682582259178
粥木有勺子,1,1,1,正向,0,负向,0.6101627349853516,0.3898372948169708
炸花生米量大，但发干。肉夹馍肉多，但馍硬。蛋炒饭火候不错，但油大。总体都还行，但又都欠那么一点。,0,0,0,负向,1,正向,0.0628974661231041,0.9371024966239929
点了太多次了，味道很香,1,1,1,正向,0,负向,0.6256288290023804,0.37437111139297485
京酱肉丝太咸了,1,1,1,正向,0,负向,0.6746740937232971,0.32532593607902527
我说辣一点是在凉面里。卷饼里的全部都是辣椒超级啦只有两片都是肥肉。啦的我喷火其他还好啦。吃了你家很多次了怎么能这样伤人心啊,1,1,1,正向,0,负向,0.981619119644165,0.01838083378970623
还不错，送餐师傅很给力！,0,0,0,负向,1,正向,0.02041119523346424,0.9795888066291809
餐不错，速度慢,0,0,0,负向,1,正向,0.266863077878952,0.7331368923187256
粉很好吃，就是配送员找不到位置还一直埋怨，送来时已经坨了！,0,0,0,负向,1,正向,0.020155007019639015,0.9798449873924255
我的午餐首选品牌…,1,1,1,正向,0,负向,0.5220053791999817,0.4779945909976959
送的及时，但是鸡柳煎饼给的普通煎饼。豆腐脑两碗，勺子只给一个。,0,0,0,负向,1,正向,0.3900323212146759,0.6099677085876465
"态度很好,地址填错了还是给我跑了一趟,没有表现出不愿意的样子,为了这个快递员,我写了评论",1,1,1,正向,0,负向,0.9839122891426086,0.016087688505649567
总体还好了，就是油太大…,0,0,0,负向,1,正向,0.060038380324840546,0.9399615526199341
送的挺快的,0,0,0,负向,1,正向,0.37105152010917664,0.6289485096931458
虽然价格便宜，但是煎饼外卖真的不好吃！薄脆都不脆了，鸡柳也软了。。,0,0,0,负向,1,正向,0.08924955129623413,0.9107504487037659
粥一般，卷饼不错,1,1,1,正向,0,负向,0.532861053943634,0.46713897585868835
我订的是套餐，怎么只给我送单点的？,1,1,1,正向,0,负向,0.9824017882347107,0.017598239704966545
"还可以吧,毕竟价格不高",0,0,0,负向,1,正向,0.417842835187912,0.5821571946144104
"1、尖椒土豆丝，说好的尖椒呢。。。全是土豆丝。,2、大号的卷饼，有点太大了。。。。。。,3、粥不错",1,1,1,正向,0,负向,0.717634916305542,0.282365083694458
送餐员给我打电话比较粗鲁,0,0,0,负向,1,正向,0.49698805809020996,0.50301194190979
菜挺好的，就是太慢，一个多小时才到,1,1,1,正向,0,负向,0.8878040313720703,0.11219604313373566
蔬菜沙拉没送,0,0,0,负向,1,正向,0.3690487742424011,0.6309512853622437
有点慢，其他的还好,1,1,1,正向,0,负向,0.5226032733917236,0.47739678621292114
怎么说呢，最满意的是包装，哈哈，味道和想象的差好远，饼好硬，哎╮(╯▽╰)╭，不过挺便宜的,0,0,0,负向,1,正向,0.010527338832616806,0.9894726872444153
老汤捞饭味道有点奇怪，有点咸,0,0,0,负向,1,正向,0.14521795511245728,0.8547820448875427
肘子有点腻,0,0,0,负向,1,正向,0.35394951701164246,0.6460505127906799
没有到店好吃，区别好大，,0,0,0,负向,1,正向,0.3448178172111511,0.6551821827888489
今天的土豆是烂的，而且没有一滴油！！！,1,1,1,正向,0,负向,0.9780247211456299,0.0219753198325634
好奇怪的味道,0,0,0,负向,1,正向,0.20942553877830505,0.7905744314193726
速度很慢，盖饭分量小，两份估计都不够吃，习惯好评,1,1,1,正向,0,负向,0.8107644319534302,0.1892356276512146
过节果然不一样，忒快了！建议豆腐脑换成小的沙拉更好了,1,1,1,正向,0,负向,0.7321183085441589,0.2678816616535187
送的有点慢，总体评价还行,0,0,0,负向,1,正向,0.3822745978832245,0.6177254319190979
包子涼的，湯涼的⋯,0,0,0,负向,1,正向,0.22944225370883942,0.770557701587677
"这次送餐时间有些长,打电话去催,客服服务很好,送餐员服务也很好,菜也是热的,所以还是五星啦！不过土豆肉丝卷基本没有肉",1,1,1,正向,0,负向,0.84503573179245,0.15496431291103363
