text,label,raw_label,true_label,true_name,pred_label,pred_name,prob_0_负向,prob_1_正向
商家真的很在意备注留言，米饭给的很多，不要辣椒一点辣椒都没放。小黄鱼也没给炸干。就是觉得这次油不太好,1,1,1,正向,0,负向,0.6533980965614319,0.3466018736362457
不错，就定他们家的1!！！！！！！！,1,1,1,正向,0,负向,0.5277223587036133,0.4722777009010315
最喜欢吃蘑菇鸡肉的卷了！大爱！,1,1,1,正向,0,负向,0.5332756042480469,0.4667244255542755
宫保鸡丁吃着一般，不太好吃，下次换别的口味！,0,0,0,负向,1,正向,0.38863059878349304,0.6113693714141846
送货速度很快，味道一般。,0,0,0,负向,1,正向,0.32485753297805786,0.6751425266265869
豆子特别硬，压根看不见肉,0,0,0,负向,1,正向,0.3812406063079834,0.6187593936920166
除了粉之外，其他的配菜有点老,0,0,0,负向,1,正向,0.470264196395874,0.5297357439994812
最近一直订这家的外卖，相当不错，够味儿，快递小哥也是棒棒的！,1,1,1,正向,0,负向,0.692094624042511,0.3079054057598114
速度太慢，味道还行。,0,0,0,负向,1,正向,0.37724265456199646,0.6227573156356812
"差评,不好吃,袋子弄的全是麻酱",0,0,0,负向,1,正向,0.4659234285354614,0.5340765714645386
一般般，凉菜，笋丝和木耳味道不好,0,0,0,负向,1,正向,0.39915645122528076,0.6008435487747192
"没有想象中好吃,没味道,可能,鱼香好吃点",0,1,0,负向,1,正向,0.3807011544704437,0.6192988753318787
比蜗牛还慢，送到的时候粥都撒了,0,0,0,负向,1,正向,0.4903278052806854,0.5096721053123474
包装牛逼，送餐速度……咳咳……,0,0,0,负向,1,正向,0.39070767164230347,0.6092923283576965
送餐速度很快，但南瓜粥馊了还送！,0,0,0,负向,1,正向,0.3848315477371216,0.6151684522628784
京酱肉丝味道不错，要是能再便宜点就好了！毕竟量不是很大,1,1,1,正向,0,负向,0.5556214451789856,0.44437849521636963
速度很快，就是蔬菜沙拉没有酱，也没有筷子和勺,0,0,0,负向,1,正向,0.4670945107936859,0.5329055786132812
送餐超慢，里面披萨怎么分开了？,0,0,0,负向,1,正向,0.4063534736633301,0.5936465263366699
太油了，这哪里是牛肉汤,0,0,0,负向,1,正向,0.4284746050834656,0.5715253949165344
"我只能说这么冷的天,送的很快，店里人直接送的,太温暖了,很好吃,老板人不错",1,1,1,正向,0,负向,0.588311493396759,0.4116884768009186
我点的一个扁豆焖面套餐，还单点了一个奶茶，还有一个煎饼，结果只给我了一杯奶茶，套餐的可乐没给我，客服电话还老打不通，送餐师傅也不容易，算了，习惯好评。希望店家能在网页上留下送餐师傅的电话好即时联系。,1,1,1,正向,0,负向,0.714664876461029,0.2853350341320038
师傅很辛苦啊，找了一个小时才找到地儿，结果已经到下午了，吃不了了。辛苦师傅了,1,1,1,正向,0,负向,0.6418997645378113,0.3581002354621887
粥有些腥，饼有点腻,1,1,1,正向,0,负向,0.5681122541427612,0.4318877160549164
薯条皮了，奶酪棒没味道,0,1,0,负向,1,正向,0.33473730087280273,0.665262758731842
量少，不怎么好吃，太干了,0,0,0,负向,1,正向,0.42624637484550476,0.5737536549568176
很棒，除了自己和老妈做的，也就他家的饭菜让我觉得可口了,1,1,1,正向,0,负向,0.7017568349838257,0.2982431948184967
什锦蘑菇有些腻，饭量挺大的…,1,1,1,正向,0,负向,0.6735728979110718,0.326427161693573
粥很稀，卷饼厚，内容少，等待时间太漫长，服务态度还不错,0,0,0,负向,1,正向,0.3543342053890228,0.64566570520401
味道很好，分量好像比在店吃的少。,0,0,0,负向,1,正向,0.28495684266090393,0.7150431275367737
忘记说甜酱和辣酱多加了，呵呵，新款很不错，配菜丰富很好吃！！,1,1,1,正向,0,负向,0.7573366761207581,0.24266330897808075
