text,label,raw_label,true_label,true_name,pred_label,pred_name,prob_0_负向,prob_1_正向
商家真的很在意备注留言，米饭给的很多，不要辣椒一点辣椒都没放。小黄鱼也没给炸干。就是觉得这次油不太好,1,1,1,正向,0,负向,0.8712632656097412,0.12873679399490356
点的抹茶星冰乐，系统自动变成别的。客服沟通无效，自己出现bug居然无法更改,0,0,0,负向,1,正向,0.33485686779022217,0.6651431322097778
备注写明要热饮，还送来加冰的！,0,0,0,负向,1,正向,0.47387218475341797,0.526127815246582
宫保鸡丁吃着一般，不太好吃，下次换别的口味！,0,0,0,负向,1,正向,0.23149150609970093,0.7685084342956543
送货速度很快，味道一般。,0,0,0,负向,1,正向,0.10789041221141815,0.8921095728874207
青菜太老，煮的时间太长连菜花都煮飞了！还是不要外送的好。,0,0,0,负向,1,正向,0.4473082423210144,0.5526916980743408
豆子特别硬，压根看不见肉,0,0,0,负向,1,正向,0.23090650141239166,0.7690935730934143
除了粉之外，其他的配菜有点老,0,0,0,负向,1,正向,0.40226122736930847,0.5977388024330139
速度太慢，味道还行。,0,0,0,负向,1,正向,0.2661125659942627,0.7338874340057373
"差评,不好吃,袋子弄的全是麻酱",0,0,0,负向,1,正向,0.4199931025505066,0.5800069570541382
一般般，凉菜，笋丝和木耳味道不好,0,0,0,负向,1,正向,0.42776548862457275,0.5722345113754272
"没有想象中好吃,没味道,可能,鱼香好吃点",0,1,0,负向,1,正向,0.24145661294460297,0.7585434317588806
比蜗牛还慢，送到的时候粥都撒了,0,0,0,负向,1,正向,0.46528762578964233,0.5347124338150024
包装牛逼，送餐速度……咳咳……,0,0,0,负向,1,正向,0.34434977173805237,0.6556501984596252
送餐速度很快，但南瓜粥馊了还送！,0,0,0,负向,1,正向,0.1924065500497818,0.8075934648513794
速度很快，就是蔬菜沙拉没有酱，也没有筷子和勺,0,0,0,负向,1,正向,0.35697582364082336,0.643024206161499
太油了，这哪里是牛肉汤,0,0,0,负向,1,正向,0.37823233008384705,0.6217676997184753
我点的一个扁豆焖面套餐，还单点了一个奶茶，还有一个煎饼，结果只给我了一杯奶茶，套餐的可乐没给我，客服电话还老打不通，送餐师傅也不容易，算了，习惯好评。希望店家能在网页上留下送餐师傅的电话好即时联系。,1,1,1,正向,0,负向,0.8160724639892578,0.18392756581306458
师傅很辛苦啊，找了一个小时才找到地儿，结果已经到下午了，吃不了了。辛苦师傅了,1,1,1,正向,0,负向,0.7453759908676147,0.25462403893470764
粥有些腥，饼有点腻,1,1,1,正向,0,负向,0.6526865363121033,0.3473134934902191
薯条皮了，奶酪棒没味道,0,1,0,负向,1,正向,0.2897934317588806,0.7102065682411194
量少，不怎么好吃，太干了,0,0,0,负向,1,正向,0.3259778916835785,0.6740220785140991
很棒，除了自己和老妈做的，也就他家的饭菜让我觉得可口了,1,1,1,正向,0,负向,0.8559672236442566,0.1440328061580658
什锦蘑菇有些腻，饭量挺大的…,1,1,1,正向,0,负向,0.7829557061195374,0.21704429388046265
"香锅味道与川成元味道相差甚远,无餐具,包装袋也不是川成园的！！",0,0,0,负向,1,正向,0.2542306184768677,0.7457693815231323
粥很稀，卷饼厚，内容少，等待时间太漫长，服务态度还不错,0,0,0,负向,1,正向,0.21545253694057465,0.7845474481582642
味道很好，分量好像比在店吃的少。,0,0,0,负向,1,正向,0.03958701342344284,0.9604129791259766
忘记说甜酱和辣酱多加了，呵呵，新款很不错，配菜丰富很好吃！！,1,1,1,正向,0,负向,0.6158376336097717,0.3841623365879059
第一次点餐，太惊艳了，在这种雾霾天，下单之后20分钟就送到了，还没品尝，直接全给五星好评，外卖小哥辛苦了，你们要注意身体哦，么么哒,1,1,1,正向,0,负向,0.8854824900627136,0.114517442882061
味道不错，但是送餐太慢了，而且说好的延时赔偿呢？,0,0,0,负向,1,正向,0.39699646830558777,0.6030035018920898
送餐及时，可以说很快！大冷的天儿还能保证食物温度真的很感谢配餐小哥儿，更好的是服务还周到,1,1,1,正向,0,负向,0.8182904720306396,0.18170957267284393
紫苏黄瓜油大了点。烧椒皮蛋醋多了辣椒吃起来发酸,1,1,1,正向,0,负向,0.690575122833252,0.30942490696907043
送餐服务很差,0,0,0,负向,1,正向,0.4305337965488434,0.5694661736488342
简直太好吃，不过我弄了一裤子油TAT皮蛋瘦肉粥棒棒哒！,1,1,1,正向,0,负向,0.7434284687042236,0.25657153129577637
"菜很便宜,也很实惠,个人认为以后不会再定了",0,0,0,负向,1,正向,0.4467993676662445,0.5532006621360779
鱼香肉丝味道完全不对，饼很硬,0,0,0,负向,1,正向,0.25660350918769836,0.743396520614624
量少啦点，,0,0,0,负向,1,正向,0.42403748631477356,0.5759625434875488
吃完一会就肚子疼，过一会就拉稀了，不想再说了，你明白吗,0,0,0,负向,1,正向,0.0927560105919838,0.9072439670562744
还是很慢，每次都很慢,0,0,0,负向,1,正向,0.4673013985157013,0.5326986312866211
"肉夹馍是脆皮的,味道还可以,凉皮子一般,油条不错",0,0,0,负向,1,正向,0.3410172760486603,0.6589826941490173
还不错，就是时间太长了，催单两次，菜味道还不错,0,0,0,负向,1,正向,0.42031243443489075,0.5796874761581421
腐竹烧肉跟肥肠调味偏酸，量挺足,0,0,0,负向,1,正向,0.44844910502433777,0.5515509843826294
不好吃，酸,0,0,0,负向,1,正向,0.3099142611026764,0.6900857090950012
宇宙还是一如既往的给力！继续！,1,1,1,正向,0,负向,0.6388156414031982,0.36118438839912415
肘子肉的很好，素的基本没有菜，只放了酱。送货速度还可以。不到一小时就到了。,1,1,1,正向,0,负向,0.8358520865440369,0.16414794325828552
味道相当的不错呀，锡纸包装也很大气，下次还来买~~,1,1,1,正向,0,负向,0.5861494541168213,0.4138505756855011
昨天送的肉丝的大,0,0,0,负向,1,正向,0.4727388322353363,0.5272611379623413
好快，谢谢百度骑士,1,1,1,正向,0,负向,0.658073902130127,0.34192612767219543
东西挺好，有点儿辣有点儿咸。送餐速度慢哭了。。。。。。,0,0,0,负向,1,正向,0.1263912171125412,0.8736087679862976
"味道就那样把,盖浇饭挺难吃的",0,0,0,负向,1,正向,0.39169764518737793,0.6083023548126221
饭和丸子是热的，大酱汤冰凉，外卖小哥挺好,0,0,0,负向,1,正向,0.2011953890323639,0.7988045811653137
不到半个小时就送到了，超快,1,1,1,正向,0,负向,0.866724967956543,0.13327500224113464
"肉卷吃的我有点腻,个人口味的问题吧,皮蛋瘦肉粥不错",1,1,1,正向,0,负向,0.5517238974571228,0.4482761323451996
"送餐的人,太事儿了,为难顾客,不自己想办法",0,0,0,负向,1,正向,0.4548422396183014,0.545157790184021
煲仔饭一如既往的好吃，但是鸡煲味道一般!,0,0,0,负向,1,正向,0.13655950129032135,0.8634405136108398
没有店里的好吃,0,0,0,负向,1,正向,0.43490850925445557,0.5650914907455444
还好吧。饼的口味差点儿,1,1,1,正向,0,负向,0.6691281199455261,0.3308718502521515
速度很快，但是鴨脖口味你確定給我拿對了？！,0,0,0,负向,1,正向,0.313934326171875,0.686065673828125
好难吃的秋葵菜,0,0,0,负向,1,正向,0.4012489914894104,0.5987510085105896
口味一般，价格便宜，饭菜分装，包装很好，送的及时，性价比高。,0,0,0,负向,1,正向,0.10933477431535721,0.8906652927398682
味道不如从前了，是不是换厨师了,0,0,0,负向,1,正向,0.38989129662513733,0.6101087331771851
味道还不错，包装也不错，套餐有皮蛋瘦肉粥和老醋花生，但是送餐时间实在是有点不能忍。。。望改进,0,0,0,负向,1,正向,0.2659858763217926,0.734014093875885
送货人员服务很好，只是点的菜品一般,0,0,0,负向,1,正向,0.09760986268520355,0.9023901224136353
煎饼不适合外卖，时间稍长就软塌了，,1,1,1,正向,0,负向,0.743406355381012,0.25659364461898804
快递很快，量很大，就是有点太咸了,1,1,1,正向,0,负向,0.5204620957374573,0.4795379638671875
挺好吃的~,1,1,1,正向,0,负向,0.5251068472862244,0.47489315271377563
没有放辣椒，吃着不是很爽,1,1,1,正向,0,负向,0.7924096584320068,0.20759035646915436
味道一般为什么没有酱……,1,1,1,正向,0,负向,0.6510241031646729,0.34897586703300476
米饭里有一只蟑螂，让人怎么吃,0,0,0,负向,1,正向,0.43789881467819214,0.5621012449264526
送餐小哥好帅好帅！！他说希望给好评那就一定是好评好评！！,1,1,1,正向,0,负向,0.8799281716346741,0.12007179111242294
外卖员不进园区,0,0,0,负向,1,正向,0.45213833451271057,0.5478616952896118
真的优惠！！送的不慢！！,1,1,1,正向,0,负向,0.5815770626068115,0.41842299699783325
送外卖的小哥不认路啊，等的有点久啊,1,1,1,正向,0,负向,0.7846027612686157,0.2153971940279007
很失望，不好吃。,0,0,0,负向,1,正向,0.252401202917099,0.7475987076759338
送餐很慢！送来都冷了，味道也不好，,0,0,0,负向,1,正向,0.47125300765037537,0.5287470817565918
很喜欢，一周已经喝了四次了。最爱手榨柠檬绿,1,1,1,正向,0,负向,0.7431425452232361,0.25685739517211914
很快，而且送了番茄酱和纸巾,1,1,1,正向,0,负向,0.5699531435966492,0.43004682660102844
一般，量挺足，味道一般,0,0,0,负向,1,正向,0.45950183272361755,0.5404981374740601
石锅饭还是不好外卖～五花肉是半熟的，吃了一块一会就拉肚子了……还是应该在石锅里焖熟再吃比较好,0,0,0,负向,1,正向,0.23819811642169952,0.7618018984794617
傻x外卖，送餐速度跟sh1t一样,0,0,0,负向,1,正向,0.07623825967311859,0.9237617254257202
"你家不看备注的吗？我说了装两个袋,帮别人买的,还用一个袋,我怎么拿啊",1,1,1,正向,0,负向,0.9021893739700317,0.09781061857938766
包装挺好，土豆肉丝卷饼中的肉丝都是肥的，不好吃，土豆丝也一般,0,0,0,负向,1,正向,0.09054313600063324,0.9094568490982056
配送速度有点慢,0,0,0,负向,1,正向,0.45045536756515503,0.5495445728302002
配送员像2B一样，少了那么多东西也不看看就送，然后一脸不关我事的样子，真心让人受不了！麻烦招配送员的时候也用点心好吗，这个实在是太气人了，送不来爱少不少，爱吃不吃的样子很想让人抽他！,0,0,0,负向,1,正向,0.07596687227487564,0.9240331053733826
味道不是太好,0,0,0,负向,1,正向,0.3245352506637573,0.6754648089408875
"送的挺快的,但是吃完发现拿错了怪不得感觉好小,我点的双层,送的是单层",0,0,0,负向,1,正向,0.3837963342666626,0.6162036657333374
送餐小伙子可贴心了，还帮我妈把垃圾随手带下楼了，超级赞！,1,1,1,正向,0,负向,0.5373939871788025,0.4626061022281647
請不要拿放很久的星冰樂欺騙消費者，喝到都是水,0,0,0,负向,1,正向,0.2749175727367401,0.7250824570655823
还行，就是速度好慢，一个多小时,1,1,1,正向,0,负向,0.5432133674621582,0.4567866921424866
不要辣，结果全是辣,0,0,0,负向,1,正向,0.31082937121391296,0.6891706585884094
饭菜做的不错，送餐速度有些慢，要是能快些就好了,0,0,0,负向,1,正向,0.11024218797683716,0.8897578120231628
送餐超级超级超级超级慢，10点30下的单快1点了才收到。。,0,0,0,负向,1,正向,0.34851276874542236,0.6514872312545776
很贴心，用锡纸包了呢。,1,1,1,正向,0,负向,0.5050253868103027,0.49497464299201965
"饺子不难吃，就是有点少,拉皮一般",0,0,0,负向,1,正向,0.31642183661460876,0.6835781335830688
实物与照片差距太大！！,0,0,0,负向,1,正向,0.26072514057159424,0.7392748594284058
"送得太快了,快哭了",1,1,1,正向,0,负向,0.756831169128418,0.24316881597042084
肉比较多，不过比较油腻，一个感觉不是太饱,1,1,1,正向,0,负向,0.7872830629348755,0.2127169519662857
送达晚了些，但是送了一瓶饮料，心情舒缓了些，好评,1,1,1,正向,0,负向,0.6465643048286438,0.3534356951713562
"离学校近,很方便",1,1,1,正向,0,负向,0.5710896253585815,0.42891040444374084
牛蛙就三块.真的,0,0,0,负向,1,正向,0.44013476371765137,0.5598651766777039
外送小伙儿很逗,1,1,1,正向,0,负向,0.5558258295059204,0.4441741704940796
还好，就是送的有点慢，饼都没有嚼劲了。,1,1,1,正向,0,负向,0.7316606044769287,0.2683393955230713
"送的挺快的,但是饼子不热,夹得肉好少没以前吃的时候多了",0,0,0,负向,1,正向,0.36251676082611084,0.6374832987785339
别的都很好，就是汤洒了。。。,0,0,0,负向,1,正向,0.13882847130298615,0.861171543598175
比别家鸡排小,1,1,1,正向,0,负向,0.5144963264465332,0.4855037331581116
今天送的挺早。。。。。。,1,1,1,正向,0,负向,0.6112420558929443,0.38875794410705566
秘制凉皮很难吃，很失望，混沌也不建议点，味道不怎么样,0,0,0,负向,1,正向,0.279283732175827,0.7207162976264954
梅菜好多，海带味道怪怪的,0,0,0,负向,1,正向,0.3612801432609558,0.6387198567390442
差评！没见过比这更慢得外卖，差评！而且还难吃。！,0,0,0,负向,1,正向,0.4165145456790924,0.5834854245185852
扣肉好吃，红烧鱼块刺多味道也不好吃。,0,0,0,负向,1,正向,0.08259543776512146,0.9174045920372009
很快。而且我就在一楼今天第一次给我送上门了，之前两次都是自己出去拿的,1,1,1,正向,0,负向,0.8275128602981567,0.17248713970184326
贵且不好吃,0,0,0,负向,1,正向,0.47239255905151367,0.5276073813438416
海参怎么是生的，没法吃，郁闷,0,0,0,负向,1,正向,0.22735506296157837,0.7726449966430664
每次都棒哒哒的！超赞！,1,1,1,正向,0,负向,0.7604955434799194,0.23950448632240295
量多味美，送餐大叔还给送上楼了，以后还来，好评,1,1,1,正向,0,负向,0.6719829440116882,0.32801708579063416
肥牛有点硬,0,0,0,负向,1,正向,0.4281269609928131,0.5718730688095093
味道不错，多放蔬菜会更好吃，但是突然发现里面有一条头发，有点那种感觉，你懂的，以后多注意点，做饭的人把帽子带好，千万别再发生这样的事,0,0,0,负向,1,正向,0.22986002266407013,0.7701399922370911
意面好难吃,0,0,0,负向,1,正向,0.28835684061050415,0.7116432189941406
3个小时……,1,1,1,正向,0,负向,0.7309480309486389,0.26905199885368347
肉很少。。，不好吃,0,0,0,负向,1,正向,0.47303861379623413,0.5269613265991211
调味还不错，牛蛙肉老，米饭不好吃,0,0,0,负向,1,正向,0.25768259167671204,0.7423173785209656
大盘鸡没面,0,0,0,负向,1,正向,0.45326122641563416,0.5467388033866882
排骨不错，丸子不好吃。很不好吃,0,1,0,负向,1,正向,0.339415043592453,0.6605849266052246
送餐超慢，对店家真是无语了。,0,0,0,负向,1,正向,0.30999845266342163,0.6900015473365784
饺子很不错，就是送餐的太慢了，下次希望百度能快一点,0,0,0,负向,1,正向,0.3089924156665802,0.6910075545310974
"有点凉了,煎饼不热乎就好吃了,不过能在这雨夹雪的夜晚在屋里等待晚餐也是很爽的一件事儿",1,1,1,正向,0,负向,0.8760117292404175,0.12398826330900192
物美价廉！,1,1,1,正向,0,负向,0.5827446579933167,0.41725534200668335
难吃的要死，番茄酱在热的东西里面一闷，再加上闷软的生菜产生的味道，令人作呕,0,0,0,负向,1,正向,0.19561243057250977,0.8043875694274902
排骨饭油腻的很,0,0,0,负向,1,正向,0.4991132915019989,0.5008867383003235
