text,label,raw_label,true_label,true_name,pred_label,pred_name,prob_0_负向,prob_1_正向
"味道还可以,大酱汤汤多料少,土豆比较多水果沙拉还不错",0,0,0,负向,1,正向,0.4475487470626831,0.5524512529373169
商家真的很在意备注留言，米饭给的很多，不要辣椒一点辣椒都没放。小黄鱼也没给炸干。就是觉得这次油不太好,1,1,1,正向,0,负向,0.9914694428443909,0.008530518971383572
送货速度很快，味道一般。,0,0,0,负向,1,正向,0.4120517075061798,0.5879482626914978
豆子特别硬，压根看不见肉,0,0,0,负向,1,正向,0.3646238148212433,0.6353762149810791
除了粉之外，其他的配菜有点老,0,0,0,负向,1,正向,0.16299423575401306,0.8370057344436646
"没有想象中好吃,没味道,可能,鱼香好吃点",0,1,0,负向,1,正向,0.46585994958877563,0.5341400504112244
少一份南瓜粥,0,0,0,负向,1,正向,0.47631701827049255,0.5236829519271851
还行吧，份量挺大，就是煎饼里的油条都蔫了。整个煎饼被挤成了一坨…,0,0,0,负向,1,正向,0.2843473255634308,0.7156527042388916
比蜗牛还慢，送到的时候粥都撒了,0,0,0,负向,1,正向,0.06326151639223099,0.9367384314537048
送餐速度很快，但南瓜粥馊了还送！,0,0,0,负向,1,正向,0.01163975615054369,0.9883602857589722
速度很快，就是蔬菜沙拉没有酱，也没有筷子和勺,0,0,0,负向,1,正向,0.04909427836537361,0.9509057402610779
2小时到的，不过快递小哥挺辛苦的,0,0,0,负向,1,正向,0.06771329045295715,0.9322867393493652
下雨送的晚了点，煎饼口感不太好了,0,0,0,负向,1,正向,0.18598510324954987,0.8140149712562561
我点的一个扁豆焖面套餐，还单点了一个奶茶，还有一个煎饼，结果只给我了一杯奶茶，套餐的可乐没给我，客服电话还老打不通，送餐师傅也不容易，算了，习惯好评。希望店家能在网页上留下送餐师傅的电话好即时联系。,1,1,1,正向,0,负向,0.8202237486839294,0.17977623641490936
薯条皮了，奶酪棒没味道,0,1,0,负向,1,正向,0.10698995739221573,0.8930100798606873
什锦蘑菇有些腻，饭量挺大的…,1,1,1,正向,0,负向,0.871609091758728,0.12839095294475555
粥很稀，卷饼厚，内容少，等待时间太漫长，服务态度还不错,0,0,0,负向,1,正向,0.06425976008176804,0.9357402324676514
味道很好，分量好像比在店吃的少。,0,0,0,负向,1,正向,0.06462228298187256,0.9353777766227722
忘记说甜酱和辣酱多加了，呵呵，新款很不错，配菜丰富很好吃！！,1,1,1,正向,0,负向,0.9460378885269165,0.053962040692567825
送餐及时，可以说很快！大冷的天儿还能保证食物温度真的很感谢配餐小哥儿，更好的是服务还周到,1,1,1,正向,0,负向,0.9279269576072693,0.07207310199737549
紫苏黄瓜油大了点。烧椒皮蛋醋多了辣椒吃起来发酸,1,1,1,正向,0,负向,0.7058641910552979,0.29413580894470215
觉得只要在百度外卖订餐，就会很慢。从未准时过,0,0,0,负向,1,正向,0.28089025616645813,0.7191097736358643
吃完一会就肚子疼，过一会就拉稀了，不想再说了，你明白吗,0,0,0,负向,1,正向,0.15838921070098877,0.8416107892990112
用的是地沟油做的东西，越吃越恶心，在去订的就是个傻B,0,0,0,负向,1,正向,0.3684622347354889,0.6315377950668335
金手勺店内的菜不错来着，为什么外卖的这么差，都没我做的好吃，真的不想再评价！,0,0,0,负向,1,正向,0.4477572739124298,0.5522427558898926
酸辣土豆丝为何放那么多生姜！,0,0,0,负向,1,正向,0.25628745555877686,0.7437126040458679
说得再好也是虚的，只有自己吃了才知道。,1,1,1,正向,0,负向,0.6657482385635376,0.3342517912387848
肘子肉的很好，素的基本没有菜，只放了酱。送货速度还可以。不到一小时就到了。,1,1,1,正向,0,负向,0.9324691295623779,0.06753084063529968
昨天送的肉丝的大,0,0,0,负向,1,正向,0.092110276222229,0.907889723777771
少了南瓜粥,0,0,0,负向,1,正向,0.4197390377521515,0.5802609920501709
东西挺好，有点儿辣有点儿咸。送餐速度慢哭了。。。。。。,0,0,0,负向,1,正向,0.14012733101844788,0.8598726391792297
饭和丸子是热的，大酱汤冰凉，外卖小哥挺好,0,0,0,负向,1,正向,0.11294078826904297,0.8870591521263123
不到半个小时就送到了，超快,1,1,1,正向,0,负向,0.8907882571220398,0.10921180993318558
水煮肉味道非常好，菜量足，豆腐鲜嫩可口，方便，服务良好。,1,0,1,正向,0,负向,0.955598771572113,0.04440128058195114
煲仔饭一如既往的好吃，但是鸡煲味道一般!,0,0,0,负向,1,正向,0.3935145437717438,0.6064854860305786
饼有点硬，个人口味吧，我不喜欢,0,0,0,负向,1,正向,0.13540486991405487,0.8645951151847839
没有店里的好吃,0,0,0,负向,1,正向,0.4690823256969452,0.5309177041053772
好咸的酱香鸡腿啊！,1,1,1,正向,0,负向,0.7782676219940186,0.22173242270946503
口味一般，价格便宜，饭菜分装，包装很好，送的及时，性价比高。,0,0,0,负向,1,正向,0.3152814507484436,0.6847186088562012
送货人员服务很好，只是点的菜品一般,0,0,0,负向,1,正向,0.20122680068016052,0.7987731695175171
"东西好吃,送餐超级慢,送来都快死了,昨天挺快的今天慢的要死。。。",1,1,1,正向,0,负向,0.936051070690155,0.06394896656274796
煎饼不适合外卖，时间稍长就软塌了，,1,1,1,正向,0,负向,0.9325664043426514,0.06743358820676804
没有放辣椒，吃着不是很爽,1,1,1,正向,0,负向,0.9735714197158813,0.02642853558063507
味道一般为什么没有酱……,1,1,1,正向,0,负向,0.9191060066223145,0.08089394122362137
卷很好吃，雞腿就沒什麼入味了，推薦到店裡面吃吧，送餐太慢了，如果是生意太好配送有困難，建議之後取消配送服務，別送了。,0,0,0,负向,1,正向,0.46227309107780457,0.5377269387245178
味道一般，但是服务和饭菜质量很好！,1,1,1,正向,0,负向,0.8850624561309814,0.11493757367134094
送外卖的小哥不认路啊，等的有点久啊,1,1,1,正向,0,负向,0.9731181263923645,0.026881877332925797
