text,label,raw_label,true_label,true_name,pred_label,pred_name,prob_0_负向,prob_1_正向
回锅肉肉给的多但超级干所以不好吃，送餐不给餐具,0,0,0,负向,1,正向,0.4442715644836426,0.5557283759117126
"味道还可以,大酱汤汤多料少,土豆比较多水果沙拉还不错",0,0,0,负向,1,正向,0.24763472378253937,0.7523652911186218
商家真的很在意备注留言，米饭给的很多，不要辣椒一点辣椒都没放。小黄鱼也没给炸干。就是觉得这次油不太好,1,1,1,正向,0,负向,0.8448357582092285,0.15516428649425507
除了粉之外，其他的配菜有点老,0,0,0,负向,1,正向,0.42418521642684937,0.5758147835731506
这个鸡排就看不到鸡肉了，量足还行吧,0,0,0,负向,1,正向,0.4537743031978607,0.5462256669998169
"没有想象中好吃,没味道,可能,鱼香好吃点",0,1,0,负向,1,正向,0.18075236678123474,0.8192476034164429
包装牛逼，送餐速度……咳咳……,0,0,0,负向,1,正向,0.46328482031822205,0.5367151498794556
送餐速度很快，但南瓜粥馊了还送！,0,0,0,负向,1,正向,0.028421828523278236,0.9715781807899475
距离饭店就200米的路程，点了个外卖，晚到40分钟。,0,0,0,负向,1,正向,0.3891077935695648,0.6108921766281128
速度很快，就是蔬菜沙拉没有酱，也没有筷子和勺,0,0,0,负向,1,正向,0.3368619382381439,0.6631380915641785
2小时到的，不过快递小哥挺辛苦的,0,0,0,负向,1,正向,0.27161335945129395,0.728386640548706
我点的一个扁豆焖面套餐，还单点了一个奶茶，还有一个煎饼，结果只给我了一杯奶茶，套餐的可乐没给我，客服电话还老打不通，送餐师傅也不容易，算了，习惯好评。希望店家能在网页上留下送餐师傅的电话好即时联系。,1,1,1,正向,0,负向,0.8602217435836792,0.1397782266139984
很棒，除了自己和老妈做的，也就他家的饭菜让我觉得可口了,1,1,1,正向,0,负向,0.6230546832084656,0.3769453167915344
什锦蘑菇有些腻，饭量挺大的…,1,1,1,正向,0,负向,0.621783435344696,0.37821653485298157
肉里夹着一根头发！整盆都黑乎乎的让人看着不敢吃！就是一大盆黑色！打商家电话提示空号……太无语了！,0,0,0,负向,1,正向,0.4706914722919464,0.5293084979057312
"香锅味道与川成元味道相差甚远,无餐具,包装袋也不是川成园的！！",0,0,0,负向,1,正向,0.2669428884983063,0.7330571413040161
粥很稀，卷饼厚，内容少，等待时间太漫长，服务态度还不错,0,0,0,负向,1,正向,0.30400800704956055,0.6959919929504395
味道很好，分量好像比在店吃的少。,0,0,0,负向,1,正向,0.05202952399849892,0.9479705095291138
第一次点餐，太惊艳了，在这种雾霾天，下单之后20分钟就送到了，还没品尝，直接全给五星好评，外卖小哥辛苦了，你们要注意身体哦，么么哒,1,1,1,正向,0,负向,0.666141927242279,0.33385804295539856
紫苏黄瓜油大了点。烧椒皮蛋醋多了辣椒吃起来发酸,1,1,1,正向,0,负向,0.676688015460968,0.323311984539032
简直太好吃，不过我弄了一裤子油TAT皮蛋瘦肉粥棒棒哒！,1,1,1,正向,0,负向,0.5344300866127014,0.4655698835849762
"菜很便宜,也很实惠,个人认为以后不会再定了",0,0,0,负向,1,正向,0.48792579770088196,0.5120741724967957
用的是地沟油做的东西，越吃越恶心，在去订的就是个傻B,0,0,0,负向,1,正向,0.49412426352500916,0.5058757066726685
还不错，就是时间太长了，催单两次，菜味道还不错,0,0,0,负向,1,正向,0.05519018694758415,0.9448097944259644
酸辣土豆丝为何放那么多生姜！,0,0,0,负向,1,正向,0.4123600423336029,0.5876399278640747
说得再好也是虚的，只有自己吃了才知道。,1,1,1,正向,0,负向,0.9504798054695129,0.04952016472816467
肘子肉的很好，素的基本没有菜，只放了酱。送货速度还可以。不到一小时就到了。,1,1,1,正向,0,负向,0.8760103583335876,0.12398962676525116
昨天送的肉丝的大,0,0,0,负向,1,正向,0.28059035539627075,0.7194095849990845
东西挺好，有点儿辣有点儿咸。送餐速度慢哭了。。。。。。,0,0,0,负向,1,正向,0.22306808829307556,0.776931881904602
饭和丸子是热的，大酱汤冰凉，外卖小哥挺好,0,0,0,负向,1,正向,0.376747190952301,0.623252809047699
不到半个小时就送到了，超快,1,1,1,正向,0,负向,0.6452844142913818,0.35471561551094055
"肉卷吃的我有点腻,个人口味的问题吧,皮蛋瘦肉粥不错",1,1,1,正向,0,负向,0.547939121723175,0.45206084847450256
煲仔饭一如既往的好吃，但是鸡煲味道一般!,0,0,0,负向,1,正向,0.2939840853214264,0.7060158848762512
没有店里的好吃,0,0,0,负向,1,正向,0.42339572310447693,0.5766042470932007
还好吧。饼的口味差点儿,1,1,1,正向,0,负向,0.6070879697799683,0.39291203022003174
热饮也有大杯就好了，中杯不够喝的,1,1,1,正向,0,负向,0.7190574407577515,0.2809425890445709
口味一般，价格便宜，饭菜分装，包装很好，送的及时，性价比高。,0,0,0,负向,1,正向,0.3932567238807678,0.6067432761192322
